[2026-01-04 14:15:47.712860] MAIN MODULE LOADED
[2026-01-04 14:15:47.810908] MAIN MODULE LOADED
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.74%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.14%
Candidate LUMIA: Diff=0.1052% vs Min=0.01% | PriceDiff=0.09%
Candidate RDNT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.10%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.34%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate COMMON: Diff=0.0750% vs Min=0.01% | PriceDiff=0.07%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.45%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.53%
Candidate SKYAI: Diff=0.1057% vs Min=0.01% | PriceDiff=0.13%
Candidate TA: Diff=0.0521% vs Min=0.01% | PriceDiff=0.09%
Candidate HUMA: Diff=0.0627% vs Min=0.01% | PriceDiff=0.35%
Candidate JCT: Diff=0.0607% vs Min=0.01% | PriceDiff=0.05%
Candidate VVV: Diff=0.0953% vs Min=0.01% | PriceDiff=0.05%
Candidate PIPPIN: Diff=0.0957% vs Min=0.01% | PriceDiff=0.69%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.02%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.19%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.58%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.03%
Candidates Found: 126
[2026-01-06 10:32:12.772448] LOOP START. Active: True
[2026-01-06 10:32:13.310810] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.11%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.51%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.06%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.39%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.08%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.74%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.09%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.11%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.01%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.09%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.68%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.06%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.16%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.31%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.17%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.03%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.23%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.09%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.60%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.06%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.04%
Candidates Found: 126
[2026-01-06 10:32:18.315970] LOOP START. Active: True
[2026-01-06 10:32:18.824559] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.23%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.06%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.06%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.97%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.04%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.40%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.10%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.13%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.21%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.14%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.07%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.13%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.49%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.27%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.10%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.09%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.09%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.22%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.61%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.10%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidates Found: 126
[2026-01-06 10:32:23.840249] LOOP START. Active: True
[2026-01-06 10:32:24.367860] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.94%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.48%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.25%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.09%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.11%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.69%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.24%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.14%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.05%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.63%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.42%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.04%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.17%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.17%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.02%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.10%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.13%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.12%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.07%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.06%
Candidates Found: 126
[2026-01-06 10:32:29.371832] LOOP START. Active: True
[2026-01-06 10:32:29.796793] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.22%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.19%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.04%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.06%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.27%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=0.96%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.70%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.09%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.72%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.02%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.15%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.29%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.10%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.08%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.06%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.47%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.04%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.14%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.14%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.41%
Candidates Found: 126
[2026-01-06 10:32:34.799858] LOOP START. Active: True
[2026-01-06 10:32:35.468347] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.69%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.30%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.28%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.14%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.14%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=0.98%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.24%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.17%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.06%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.67%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.33%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.07%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.06%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.13%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.16%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.59%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.10%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.14%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.19%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.02%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.09%
Candidates Found: 126
[2026-01-06 10:32:40.470228] LOOP START. Active: True
[2026-01-06 10:32:41.483444] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.65%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.03%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.07%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.10%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.82%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.12%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.13%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.20%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.56%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.10%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.36%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.36%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.16%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.26%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.09%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.19%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.02%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.14%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.17%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=0.99%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.12%
Candidates Found: 126
[2026-01-06 10:32:46.485963] LOOP START. Active: True
[2026-01-06 10:32:46.897045] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.12%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.10%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.05%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.13%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.20%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.41%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.68%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.13%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.78%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.05%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.17%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.26%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.09%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.01%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.07%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.25%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.09%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.56%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.34%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.01%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.36%
Candidates Found: 126
[2026-01-06 10:32:51.900348] LOOP START. Active: True
[2026-01-06 10:32:52.318453] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.18%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.12%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.03%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.14%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.05%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.14%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.00%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.13%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.32%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.56%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.09%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.36%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.15%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.06%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.34%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.01%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.37%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.05%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=0.86%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.10%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.68%
Candidates Found: 126
[2026-01-06 10:32:57.321086] LOOP START. Active: True
[2026-01-06 10:32:57.748086] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate IDEX: Diff=0.0805% vs Min=0.01% | PriceDiff=0.56%
Candidate DAM: Diff=0.2427% vs Min=0.01% | PriceDiff=0.00%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.23%
Candidate VVV: Diff=0.0860% vs Min=0.01% | PriceDiff=0.13%
Candidate RAVE: Diff=0.1392% vs Min=0.01% | PriceDiff=0.30%
Candidate JCT: Diff=0.0569% vs Min=0.01% | PriceDiff=0.06%
Candidate LIT: Diff=0.0962% vs Min=0.01% | PriceDiff=1.02%
Candidate ORCA: Diff=0.0764% vs Min=0.01% | PriceDiff=0.16%
Candidate 4: Diff=0.0724% vs Min=0.01% | PriceDiff=0.14%
Candidate RDNT: Diff=0.0551% vs Min=0.01% | PriceDiff=0.10%
Candidate LUMIA: Diff=0.0979% vs Min=0.01% | PriceDiff=0.19%
Candidate XCN: Diff=0.2512% vs Min=0.01% | PriceDiff=0.32%
Candidate LSK: Diff=0.0775% vs Min=0.01% | PriceDiff=0.10%
Candidate SOMI: Diff=0.0895% vs Min=0.01% | PriceDiff=0.12%
Candidate SPELL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.20%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.13%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.03%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.31%
Candidate REZ: Diff=0.0803% vs Min=0.01% | PriceDiff=0.08%
Candidate FLOW: Diff=0.0686% vs Min=0.01% | PriceDiff=5.69%
Candidate SKYAI: Diff=0.1014% vs Min=0.01% | PriceDiff=0.13%
Candidate COMMON: Diff=0.0745% vs Min=0.01% | PriceDiff=0.06%
Candidate QTUM: Diff=0.1394% vs Min=0.01% | PriceDiff=0.10%
Candidates Found: 126
[2026-01-06 10:33:02.752695] LOOP START. Active: True
[2026-01-06 10:33:03.186595] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate LIT: Diff=0.0940% vs Min=0.01% | PriceDiff=1.08%
Candidate XCN: Diff=0.2510% vs Min=0.01% | PriceDiff=0.61%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.33%
Candidate ORCA: Diff=0.0760% vs Min=0.01% | PriceDiff=0.09%
Candidate RDNT: Diff=0.0553% vs Min=0.01% | PriceDiff=0.19%
Candidate DAM: Diff=0.2433% vs Min=0.01% | PriceDiff=0.00%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.66%
Candidate SPELL: Diff=0.0608% vs Min=0.01% | PriceDiff=0.23%
Candidate SOMI: Diff=0.0887% vs Min=0.01% | PriceDiff=0.06%
Candidate JCT: Diff=0.0572% vs Min=0.01% | PriceDiff=0.05%
Candidate FLOW: Diff=0.0712% vs Min=0.01% | PriceDiff=5.65%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.27%
Candidate QTUM: Diff=0.1386% vs Min=0.01% | PriceDiff=0.09%
Candidate TA: Diff=0.0555% vs Min=0.01% | PriceDiff=0.09%
Candidate SKYAI: Diff=0.1010% vs Min=0.01% | PriceDiff=0.13%
Candidate LUMIA: Diff=0.0997% vs Min=0.01% | PriceDiff=0.20%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.00%
Candidate IDEX: Diff=0.0812% vs Min=0.01% | PriceDiff=0.56%
Candidate REZ: Diff=0.0796% vs Min=0.01% | PriceDiff=0.11%
Candidate 4: Diff=0.0729% vs Min=0.01% | PriceDiff=0.19%
Candidate VVV: Diff=0.0866% vs Min=0.01% | PriceDiff=0.06%
Candidate LSK: Diff=0.0972% vs Min=0.01% | PriceDiff=0.09%
Candidate COMMON: Diff=0.0740% vs Min=0.01% | PriceDiff=0.03%
Candidates Found: 125
[2026-01-06 10:33:08.189045] LOOP START. Active: True
[2026-01-06 10:33:09.011289] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate SKYAI: Diff=0.1010% vs Min=0.01% | PriceDiff=0.12%
Candidate IDEX: Diff=0.0812% vs Min=0.01% | PriceDiff=0.55%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.57%
Candidate 4: Diff=0.0703% vs Min=0.01% | PriceDiff=0.27%
Candidate JCT: Diff=0.0536% vs Min=0.01% | PriceDiff=0.05%
Candidate SPELL: Diff=0.0608% vs Min=0.01% | PriceDiff=0.20%
Candidate ORCA: Diff=0.0760% vs Min=0.01% | PriceDiff=0.16%
Candidate LSK: Diff=0.0972% vs Min=0.01% | PriceDiff=0.10%
Candidate DAM: Diff=0.2433% vs Min=0.01% | PriceDiff=0.00%
Candidate REZ: Diff=0.0827% vs Min=0.01% | PriceDiff=0.09%
Candidate LUMIA: Diff=0.0997% vs Min=0.01% | PriceDiff=0.19%
Candidate FLOW: Diff=0.0712% vs Min=0.01% | PriceDiff=5.82%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.31%
Candidate COMMON: Diff=0.0737% vs Min=0.01% | PriceDiff=0.00%
Candidate XCN: Diff=0.2510% vs Min=0.01% | PriceDiff=0.58%
Candidate VVV: Diff=0.0866% vs Min=0.01% | PriceDiff=0.11%
Candidate HUMA: Diff=0.0642% vs Min=0.01% | PriceDiff=0.30%
Candidate RDNT: Diff=0.0553% vs Min=0.01% | PriceDiff=0.13%
Candidate TA: Diff=0.0581% vs Min=0.01% | PriceDiff=0.13%
Candidate LIT: Diff=0.0940% vs Min=0.01% | PriceDiff=0.66%
Candidate QTUM: Diff=0.1386% vs Min=0.01% | PriceDiff=0.09%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.00%
Candidates Found: 124
[2026-01-06 10:33:14.015549] LOOP START. Active: True
[2026-01-06 10:33:14.495031] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate TA: Diff=0.0581% vs Min=0.01% | PriceDiff=0.13%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.10%
Candidate COMMON: Diff=0.0737% vs Min=0.01% | PriceDiff=0.00%
Candidate LIT: Diff=0.0940% vs Min=0.01% | PriceDiff=0.64%
Candidate RDNT: Diff=0.0556% vs Min=0.01% | PriceDiff=0.13%
Candidate QTUM: Diff=0.1386% vs Min=0.01% | PriceDiff=0.09%
Candidate XCN: Diff=0.2510% vs Min=0.01% | PriceDiff=0.61%
Candidate 4: Diff=0.0703% vs Min=0.01% | PriceDiff=0.14%
Candidate LUMIA: Diff=0.0868% vs Min=0.01% | PriceDiff=0.21%
Candidate HUMA: Diff=0.0654% vs Min=0.01% | PriceDiff=0.26%
Candidate DAM: Diff=0.2433% vs Min=0.01% | PriceDiff=0.00%
Candidate LSK: Diff=0.0972% vs Min=0.01% | PriceDiff=0.14%
Candidate VVV: Diff=0.0798% vs Min=0.01% | PriceDiff=0.10%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.35%
Candidate SPELL: Diff=0.0608% vs Min=0.01% | PriceDiff=0.14%
Candidate REZ: Diff=0.0827% vs Min=0.01% | PriceDiff=0.06%
Candidate JCT: Diff=0.0536% vs Min=0.01% | PriceDiff=0.05%
Candidate ORCA: Diff=0.0760% vs Min=0.01% | PriceDiff=0.16%
Candidate IDEX: Diff=0.0812% vs Min=0.01% | PriceDiff=0.64%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.18%
Candidate FLOW: Diff=0.0712% vs Min=0.01% | PriceDiff=5.78%
Candidate PIPPIN: Diff=0.0624% vs Min=0.01% | PriceDiff=0.89%
Candidate SKYAI: Diff=0.0959% vs Min=0.01% | PriceDiff=0.17%
Candidates Found: 125
[2026-01-06 10:33:19.496975] LOOP START. Active: True
[2026-01-06 10:33:20.030124] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate JCT: Diff=0.0536% vs Min=0.01% | PriceDiff=0.02%
Candidate SPELL: Diff=0.0608% vs Min=0.01% | PriceDiff=0.14%
Candidate LSK: Diff=0.0972% vs Min=0.01% | PriceDiff=0.15%
Candidate FLOW: Diff=0.0712% vs Min=0.01% | PriceDiff=5.84%
Candidate LUMIA: Diff=0.0868% vs Min=0.01% | PriceDiff=0.25%
Candidate IDEX: Diff=0.0812% vs Min=0.01% | PriceDiff=0.63%
Candidate QTUM: Diff=0.1386% vs Min=0.01% | PriceDiff=0.03%
Candidate PIPPIN: Diff=0.0624% vs Min=0.01% | PriceDiff=1.12%
Candidate SKYAI: Diff=0.0959% vs Min=0.01% | PriceDiff=0.18%
Candidate REZ: Diff=0.0827% vs Min=0.01% | PriceDiff=0.04%
Candidate VVV: Diff=0.0798% vs Min=0.01% | PriceDiff=0.09%
Candidate XCN: Diff=0.2510% vs Min=0.01% | PriceDiff=0.29%
Candidate TA: Diff=0.0581% vs Min=0.01% | PriceDiff=0.16%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.08%
Candidate RAVE: Diff=0.1386% vs Min=0.01% | PriceDiff=0.38%
Candidate HUMA: Diff=0.0654% vs Min=0.01% | PriceDiff=0.25%
Candidate COMMON: Diff=0.0737% vs Min=0.01% | PriceDiff=0.03%
Candidate RDNT: Diff=0.0556% vs Min=0.01% | PriceDiff=0.10%
Candidate LIT: Diff=0.0940% vs Min=0.01% | PriceDiff=0.93%
Candidate RIVER: Diff=0.1311% vs Min=0.01% | PriceDiff=1.56%
Candidate ORCA: Diff=0.0760% vs Min=0.01% | PriceDiff=0.21%
Candidate DAM: Diff=0.2433% vs Min=0.01% | PriceDiff=0.04%
Candidate 4: Diff=0.0703% vs Min=0.01% | PriceDiff=0.08%
Candidates Found: 125
[2026-01-06 10:33:25.035960] LOOP START. Active: True
[2026-01-06 10:33:25.484395] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate TA: Diff=0.0581% vs Min=0.01% | PriceDiff=0.18%
Candidate DUSK: Diff=0.0664% vs Min=0.01% | PriceDiff=0.08%
Candidate COMMON: Diff=0.0737% vs Min=0.01% | PriceDiff=0.03%
Candidate LIT: Diff=0.0940% vs Min=0.01% | PriceDiff=0.91%
Candidate RDNT: Diff=0.0556% vs Min=0.01% | PriceDiff=0.11%
